,Domain Name,Domain Type,Agency,City,State,Latitude,Longitude
898,GRANDTERRACE-CA.GOV,City,Non-Federal Agency,Grand Terrace,CA,34.03389671,-117.3136459
975,HAWTHORNECA.GOV,City,Non-Federal Agency,Hawthorne,CA,33.91639863,-118.35256770000001
978,HAYWARD-CA.GOV,City,Non-Federal Agency,Hayward,CA,37.66881815,-122.08079740000002
1032,HPCA.GOV,City,Non-Federal Agency,Huntington Park,CA,33.98167884,-118.225067
1039,HUNTINGTONBEACHCA.GOV,City,Non-Federal Agency,Huntington Beach,CA,33.66029936,-117.99922759999998
1052,IMPERIALBEACHCA.GOV,City,Non-Federal Agency,Imperial Beach,CA,32.58393637,-117.11307620000001
1070,IRWINDALECA.GOV,City,Non-Federal Agency,Irwindale,CA,34.10694772,-117.9353377
1132,LAGUNAHILLSCA.GOV,City,Non-Federal Agency,Laguna Hills,CA,33.5955996,-117.7003056
1133,LAHABRACA.GOV,City,Non-Federal Agency,LA HABRA,CA,33.93195825,-117.9461683
1134,LAKEFORESTCA.GOV,City,Non-Federal Agency,Lake Forest,CA,33.64696704,-117.6892186
1201,LINCOLNCA.GOV,City,Non-Federal Agency,Lincoln,CA,38.89155765,-121.29300729999999
1215,LODI.GOV,City,Non-Federal Agency,Lodi,CA,38.13019821,-121.2724486
1216,LODICA.GOV,City,Non-Federal Agency,Lodi,CA,38.13019821,-121.2724486
1220,LOMALINDA-CA.GOV,City,Non-Federal Agency,Loma Linda,CA,34.04834942,-117.2611491
1224,LONGBEACH.GOV,City,Non-Federal Agency,Long Beach,CA,33.76695789,-118.1892277
1234,LOSALTOSCA.GOV,City,Non-Federal Agency,Los Altos,CA,37.38521732,-122.1141259
1235,LOSGATOSCA.GOV,City,Non-Federal Agency,Los Gatos,CA,37.22660639,-121.97467879999999
1264,MADERA-CA.GOV,City,Non-Federal Agency,Madera,CA,36.96133693,-120.0607196
1272,MALIBU-CA.GOV,City,Non-Federal Agency,Malibu,CA,34.00500927,-118.8100871
1392,MONTCLAIRCA.GOV,City,Non-Federal Agency,Montclair,CA,34.07750684,-117.6897765
1402,MOORPARKCA.GOV,City,Non-Federal Agency,Moorpark,CA,34.28555937,-118.8820357
1407,MORROBAYCA.GOV,City,Non-Federal Agency,Morro Bay,CA,35.36580552,-120.8498956
1411,MOUNTAINHOUSECA.GOV,City,Non-Federal Agency,Mountain House,CA,37.7832565,-121.5427261
1413,MOUNTAINVIEW.GOV,City,Non-Federal Agency,Mountain View,CA,37.38604974,-122.0838481
1425,MTSHASTACA.GOV,City,Non-Federal Agency,Mt. Shasta,CA,41.40931823,-122.1950062
1433,MURRIETACA.GOV,City,Non-Federal Agency,Murrieta,CA,33.5539063,-117.21391670000001
1436,MVPD.GOV,City,Non-Federal Agency,Mountain View,CA,37.38604974,-122.0838481
1442,NAPA-CA.GOV,City,Non-Federal Agency,Napa,CA,38.2971379,-122.28552920000001
1450,NATIONALCITYCA.GOV,City,Non-Federal Agency,National City,CA,32.67810852,-117.09919939999999
1454,NBCA.GOV,City,Non-Federal Agency,Newport Beach,CA,33.61890753,-117.9289483
1457,NEVADACITYCA.GOV,City,Non-Federal Agency,Nevada City,CA,39.26155981,-121.01605690000001
1484,NEWPORTBEACH-CA.GOV,City,Non-Federal Agency,Newport Beach,CA,33.61890753,-117.9289483
1485,NEWPORTBEACHCA.GOV,City,Non-Federal Agency,Newport Beach,CA,33.61890753,-117.9289483
1545,NORWALKCA.GOV,City,Non-Federal Agency,Norwalk,CA,33.90223839,-118.0817277
1559,OAKLANDCA.GOV,City,Non-Federal Agency,Oakland,CA,37.80436862,-122.27079750000001
1581,ONTARIOCA.GOV,City,Non-Federal Agency,Ontario,CA,34.06333759,-117.6508865
1591,OTAYWATER.GOV,City,Non-Federal Agency,Spring Valley,CA,32.7447656,-116.9989168
1602,PALMSPRINGS-CA.GOV,City,Non-Federal Agency,Palm Springs,CA,33.83029877,-116.54528959999999
1603,PALMSPRINGSCA.GOV,City,Non-Federal Agency,Palm Springs,CA,33.83029877,-116.54528959999999
1604,PALOALTO-CA.GOV,City,Non-Federal Agency,Palo Alto,CA,37.44187629,-122.14301780000001
1613,PASADENACA.GOV,City,Non-Federal Agency,Pasadena,CA,34.1477771,-118.14451969999999
1651,PITTSBURGCA.GOV,City,Non-Federal Agency,PITTSBURG,CA,38.02797628,-121.88467779999999
1659,PLEASANTONCA.GOV,City,Non-Federal Agency,Pleasanton,CA,37.66242872,-121.8746797
1687,PORTERVILLE-CA.GOV,City,Non-Federal Agency,Porterville,CA,36.06522795,-119.0167673
1688,PORTERVILLECA.GOV,City,Non-Federal Agency,Porterville,CA,36.06522795,-119.0167673
1718,RANCHOMIRAGECA.GOV,City,Non-Federal Agency,Rancho Mirage,CA,33.73973981,-116.4127898
1734,REDDING-CA.GOV,City,Non-Federal Agency,Redding,CA,40.58653924,-122.3916793
1746,RIALTOCA.GOV,City,Non-Federal Agency,Rialto,CA,34.10639877,-117.37031840000002
1758,RIDGECREST-CA.GOV,City,Non-Federal Agency,Ridgecrest,CA,35.62245824,-117.6708962
1765,RIVERSIDECA.GOV,City,Non-Federal Agency,Riverside,CA,33.95334935,-117.39615959999999
1789,ROLLINGHILLSESTATES-CA.GOV,City,Non-Federal Agency,Rolling Hills Estates,CA,33.78778655,-118.35812920000001
1790,ROLLINGHILLSESTATESCA.GOV,City,Non-Federal Agency,Rolling Hills Estates,CA,33.78778655,-118.35812920000001
1803,RPVCA.GOV,City,Non-Federal Agency,Rancho Palos Verdes,CA,33.74445989,-118.3870166
1823,SANDIEGO.GOV,City,Non-Federal Agency,San Diego,CA,32.71532921,-117.1572578
1826,SANJOSECA.GOV,City,Non-Federal Agency,San Jose,CA,37.33938888,-121.8949594
1829,SANMARINOCA.GOV,City,Non-Federal Agency,San Marino,CA,34.12139594,-118.10645749999999
1830,SANNET.GOV,City,Non-Federal Agency,San Diego,CA,32.71532921,-117.1572578
1831,SANPABLOCA.GOV,City,Non-Federal Agency,San Pablo,CA,37.96214712,-122.34552690000001
1832,SANTABARBARACA.GOV,City,Non-Federal Agency,Santa Barbara,CA,34.42082637,-119.6981868
1833,SANTACLARACA.GOV,City,Non-Federal Agency,Santa Clara,CA,37.35410708,-121.95523600000001
1834,SANTACLARITACA.GOV,City,Non-Federal Agency,Santa Clarita,CA,34.39165996,-118.5425858
1836,SANTAMONICACA.GOV,City,Non-Federal Agency,Santa Monica,CA,34.01944849,-118.49118689999999
1845,SBMTD.GOV,City,Non-Federal Agency,Santa Barbara,CA,34.42082637,-119.6981868
1855,SEALBEACHCA.GOV,City,Non-Federal Agency,Seal Beach,CA,33.73905587,-118.1065385
1873,SHELTERCOVE-CA.GOV,City,Non-Federal Agency,Whitethorn,CA,40.02375618,-123.94307859999998
1925,SOUTHPASADENACA.GOV,City,Non-Federal Agency,South Pasadena,CA,34.11611791,-118.1503467
1963,STOCKTONCA.GOV,City,Non-Federal Agency,Stockton,CA,37.95769702,-121.29078
2006,TEMECULACA.GOV,City,Non-Federal Agency,Temecula,CA,33.49363865,-117.14835759999998
2027,TORRANCECA.GOV,City,Non-Federal Agency,Torrance,CA,33.83584678,-118.3406258
2121,UPLANDCA.GOV,City,Non-Federal Agency,UPLAND,CA,34.09750756,-117.6483892
2140,VICTORVILLECA.GOV,City,Non-Federal Agency,Victorville,CA,34.53610614,-117.29115690000002
2241,WESTMINSTER-CA.GOV,City,Non-Federal Agency,Westminster,CA,33.75917808,-118.0067284
