,Domain Name,Domain Type,Agency,City,State,Latitude,Longitude
815,FOXBOROUGHMA.GOV,City,Non-Federal Agency,Foxborough,MA,42.06537801,-71.24782718
816,FRAMINGHAMMA.GOV,City,Non-Federal Agency,Framingham,MA,42.27925753,-71.41616624
831,FREETOWNMA.GOV,City,Non-Federal Agency,Assonet,MA,41.79593742,-71.06781615
883,GLOUCESTER-MA.GOV,City,Non-Federal Agency,Gloucester,MA,42.61592666,-70.66198817
895,GRAFTON-MA.GOV,City,Non-Federal Agency,Grafton,MA,42.20703894,-71.68561583
897,GRANBY-MA.GOV,City,Non-Federal Agency,Granby,MA,42.25647605,-72.51619713
913,GREENFIELD-MA.GOV,City,Non-Federal Agency,Greenfield,MA,42.58758817,-72.59952973
926,GROTONMA.GOV,City,Non-Federal Agency,Groton,MA,42.61119758,-71.57450719
939,HADLEYMA.GOV,City,Non-Federal Agency,Hadley,MA,42.34175698,-72.58841572
953,HANOVER-MA.GOV,City,Non-Federal Agency,Hanover,MA,42.11315927,-70.81198686
955,HANSON-MA.GOV,City,Non-Federal Agency,Hanson,MA,42.07509715,-70.88003882
971,HARWICH-MA.GOV,City,Non-Federal Agency,Harwich,MA,41.68621916,-70.07584768
973,HAVERHILLMA.GOV,City,Non-Federal Agency,Haverhill,MA,42.77619793,-71.07727881
1007,HINGHAM-MA.GOV,City,Non-Federal Agency,Hingham,MA,42.24176686,-70.88976695
1010,HOLBROOKMA.GOV,City,Non-Federal Agency,Holbrook,MA,42.15509555,-71.0086599
1011,HOLDEN-MA.GOV,City,Non-Federal Agency,Holden,MA,42.3517596,-71.86340856
1012,HOLDENMA.GOV,City,Non-Federal Agency,HOLDEN,MA,42.3517596,-71.86340856
1022,HOPEDALE-MA.GOV,City,Non-Federal Agency,Hopedale,MA,42.13064922,-71.54116965
1027,HOPKINTONMA.GOV,City,Non-Federal Agency,Hopkinton,MA,42.22870902,-71.5225593
1066,IPSWICH-MA.GOV,City,Non-Federal Agency,Ipswich,MA,42.67925854,-70.84115777
1067,IPSWICHMA.GOV,City,Non-Federal Agency,Ipswich,MA,42.67925854,-70.84115777
1152,LANESBOROUGH-MA.GOV,City,Non-Federal Agency,LANESBOROUGH,MA,42.51730891,-73.22815995
1185,LEOMINSTER-MA.GOV,City,Non-Federal Agency,Leominster,MA,42.52508872,-71.75978725
1252,LUNENBURGMA.GOV,City,Non-Federal Agency,Lunenburg,MA,42.59452655,-71.72451938
1259,LYNNMA.GOV,City,Non-Federal Agency,Lynn,MA,42.46675589,-70.94948565
1301,MARIONMA.GOV,City,Non-Federal Agency,Marion,MA,41.70009592,-70.76280622
1305,MARLBOROUGH-MA.GOV,City,Non-Federal Agency,Marlborough,MA,42.34908683,-71.54545777
1313,MASHPEEMA.GOV,City,Non-Federal Agency,Mashpee,MA,41.64843601,-70.48113572
1326,MEDFORD-MA.GOV,City,Non-Federal Agency,Medford,MA,42.41842568,-71.10615725
1331,MENDONMA.GOV,City,Non-Federal Agency,Mendon,MA,42.10564944,-71.55228816
1351,MIDDLETONMA.GOV,City,Non-Federal Agency,Middleton,MA,42.595089,-71.01615624
1391,MONTAGUE-MA.GOV,City,Non-Federal Agency,Turners Falls,MA,42.60424569,-72.55647755
1393,MONTEREYMA.GOV,City,Non-Federal Agency,Monterey,MA,42.1792584,-73.21204688
1395,MONTGOMERYMA.GOV,City,Non-Federal Agency,Montgomery,MA,42.20675996,-72.80509849
1441,NANTUCKET-MA.GOV,City,Non-Federal Agency,Nantucket,MA,41.2834599,-70.09945708
1456,NEEDHAMMA.GOV,City,Non-Federal Agency,NEEDHAM,MA,42.28342866,-71.23282551
1461,NEWBEDFORD-MA.GOV,City,Non-Federal Agency,New Bedford,MA,41.63621959,-70.93419601
1479,NEWMARLBOROUGHMA.GOV,City,Non-Federal Agency,Mill River,MA,42.1139782,-73.26760795
1521,NORTHADAMS-MA.GOV,City,Non-Federal Agency,North Adams,MA,42.70091961,-73.10870905
1522,NORTHAMPTONMA.GOV,City,Non-Federal Agency,Northampton,MA,42.32508596,-72.64119604
1523,NORTHANDOVERMA.GOV,City,Non-Federal Agency,North Andover,MA,42.69869681,-71.13505819
1525,NORTHBOROUGH-MA.GOV,City,Non-Federal Agency,Northborough,MA,42.31953796,-71.64117778
1530,NORTHFIELDMA.GOV,City,Non-Federal Agency,Northfield,MA,42.69591606,-72.45286975
1539,NORTHREADINGMA.GOV,City,Non-Federal Agency,North Reading,MA,42.57508828,-71.07866919
1547,NORWOOD-MA.GOV,City,Non-Federal Agency,Norwood,MA,42.19453905,-71.19949697
1548,NORWOODMA.GOV,City,Non-Federal Agency,Norwood,MA,42.19453905,-71.19949697
1556,OAKBLUFFSMA.GOV,City,Non-Federal Agency,Oak Bluffs,MA,41.45427824,-70.56196654
1557,OAKHAM-MA.GOV,City,Non-Federal Agency,Oakham,MA,42.3528665,-72.04534991
1621,PEABODY-MA.GOV,City,Non-Federal Agency,Peabody,MA,42.52786947,-70.928657
1622,PEABODYMA.GOV,City,Non-Federal Agency,PEABODY,MA,42.52786947,-70.928657
1625,PEMBROKE-MA.GOV,City,Non-Federal Agency,Pembroke,MA,42.07148847,-70.8092061
1638,PHILLIPSTON-MA.GOV,City,Non-Federal Agency,Phillipston,MA,42.54869812,-72.13285814
1667,PLYMOUTH-MA.GOV,City,Non-Federal Agency,Plymouth,MA,41.958436,-70.66725720000001
1714,QUINCYMA.GOV,City,Non-Federal Agency,Quincy,MA,42.25287637,-71.00226597
1719,RANDOLPH-MA.GOV,City,Non-Federal Agency,Randolph,MA,42.16259638,-71.04115602
1727,READINGMA.GOV,City,Non-Federal Agency,READING,MA,42.52564667,-71.09532671
1775,ROCKLAND-MA.GOV,City,Non-Federal Agency,Rockland,MA,42.13065822,-70.91615711
1778,ROCKPORTMA.GOV,City,Non-Federal Agency,Rockport,MA,42.65564913,-70.62031736
1799,ROWE-MA.GOV,City,Non-Federal Agency,Rowe,MA,42.69341878,-72.89953611
1802,ROYALSTON-MA.GOV,City,Non-Federal Agency,Royalston,MA,42.67758918,-72.18785676
1819,SALISBURYMA.GOV,City,Non-Federal Agency,Salisbury,MA,42.84175712,-70.86060954
1841,SAUGUS-MA.GOV,City,Non-Federal Agency,Saugus,MA,42.46481656,-71.01004578
1849,SCITUATEMA.GOV,City,Non-Federal Agency,Scituate,MA,42.19592943,-70.72586899999999
1862,SEEKONK-MA.GOV,City,Non-Federal Agency,Seekonk,MA,41.80842831,-71.33699577
1872,SHEFFIELDMA.GOV,City,Non-Federal Agency,Sheffield,MA,42.11036952,-73.35510718
1875,SHIRLEY-MA.GOV,City,Non-Federal Agency,Shirley,MA,42.54369906,-71.64950654
1882,SHREWSBURYMA.GOV,City,Non-Federal Agency,Shrewsbury,MA,42.29592855,-71.71284742
1908,SOMERVILLEMA.GOV,City,Non-Federal Agency,Somerville,MA,42.38759892,-71.09949784
1920,SOUTHHADLEYMA.GOV,City,Non-Federal Agency,South Hadley,MA,42.25841988,-72.57452995
1928,SPENCERMA.GOV,City,Non-Federal Agency,Spencer,MA,42.24397616,-71.99229962
1934,SPRINGFIELD-MA.GOV,City,Non-Federal Agency,Springfield,MA,42.10147831,-72.5898061
1936,SPRINGFIELDMA.GOV,City,Non-Federal Agency,Springfield,MA,42.10147831,-72.5898061
1954,STERLING-MA.GOV,City,Non-Federal Agency,Sterling,MA,42.43758948,-71.76062868
1964,STONEHAM-MA.GOV,City,Non-Federal Agency,Stoneham,MA,42.48009721,-71.09949784
1972,SUDBURY-MA.GOV,City,Non-Federal Agency,Sudbury,MA,42.38342779,-71.41616624
1999,TAUNTON-MA.GOV,City,Non-Federal Agency,Taunton,MA,41.90009868,-71.08976971
2020,TISBURYMA.GOV,City,Non-Federal Agency,Tisbury,MA,41.38121822,-70.67446556
2022,TOLLAND-MA.GOV,City,Non-Federal Agency,Tolland,MA,42.08119861,-73.01204863
2026,TOPSFIELD-MA.GOV,City,Non-Federal Agency,Topsfield,MA,42.63758773,-70.94949915
2051,TOWNOFMAYNARD-MA.GOV,City,Non-Federal Agency,Maynard,MA,42.43342735,-71.44950828
2065,TOWNOFSHIRLEY-MA.GOV,City,Non-Federal Agency,Shirley,MA,42.54369906,-71.64950654
2092,TRURO-MA.GOV,City,Non-Federal Agency,Truro,MA,41.99343839,-70.04975
2109,TYNGSBOROUGHMA.GOV,City,Non-Federal Agency,Tyngsborough,MA,42.66675864,-71.41616624
2110,TYRINGHAM-MA.GOV,City,Non-Federal Agency,Tyringham,MA,42.24591999,-73.20371812
2125,UPTONMA.GOV,City,Non-Federal Agency,Upton,MA,42.17453832,-71.60228773
2129,UXBRIDGE-MA.GOV,City,Non-Federal Agency,Uxbridge,MA,42.07731995,-71.62950581
2186,WARREN-MA.GOV,City,Non-Federal Agency,Warren,MA,42.21258695,-72.19118647
2201,WATERTOWN-MA.GOV,City,Non-Federal Agency,Watertown,MA,42.3709279,-71.18282595
2212,WEBSTER-MA.GOV,City,Non-Federal Agency,Webster,MA,42.05009737,-71.88006608
2216,WELLESLEYMA.GOV,City,Non-Federal Agency,Wellesley,MA,42.2964865,-71.29255771
2217,WELLFLEET-MA.GOV,City,Non-Federal Agency,Wellfleet,MA,41.93760735,-70.0328
2226,WESTBOYLSTON-MA.GOV,City,Non-Federal Agency,West Boylston,MA,42.36675677,-71.78562846
2232,WESTFORD-MA.GOV,City,Non-Federal Agency,Westford,MA,42.57925941,-71.43783632
2233,WESTFORDMA.GOV,City,Non-Federal Agency,Westford,MA,42.57925941,-71.43783632
2242,WESTMINSTER-MA.GOV,City,Non-Federal Agency,Westminster,MA,42.54591737,-71.91062737
2248,WESTPORT-MA.GOV,City,Non-Federal Agency,Westport,MA,41.66037795,-71.08837933
2250,WESTSTOCKBRIDGE-MA.GOV,City,Non-Federal Agency,West Stockbridge,MA,42.34591912,-73.3662167
2251,WESTTISBURY-MA.GOV,City,Non-Federal Agency,West Tisbury,MA,41.38121822,-70.67446556
2254,WESTWOOD-MA.GOV,City,Non-Federal Agency,Westwood,MA,42.21398632,-71.22449675
2255,WESTWOODMA.GOV,City,Non-Federal Agency,Westwood,MA,42.21398632,-71.22449675
2267,WILBRAHAM-MA.GOV,City,Non-Federal Agency,Wilbraham,MA,42.12370633,-72.43146965
2276,WILLIAMSTOWNMA.GOV,City,Non-Federal Agency,Williamstown,MA,42.71201563,-73.20371812
2284,WILMINGTONMA.GOV,City,Non-Federal Agency,wilmington,MA,42.54647982,-71.17366926
2297,WOBURNMA.GOV,City,Non-Federal Agency,Woburn,MA,42.47925578,-71.15227816
2307,WORCESTERMA.GOV,City,Non-Federal Agency,Worcester,MA,42.26258651,-71.80228598
