SALE TYPE,SOLD DATE,PROPERTY TYPE,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,Portland,OR,97230,775000,3.0,3.5,NE PORTLAND,3214.0,,2011.0,32.0,241.0,295.0,Active,,,RMLS,18555201,N,Y,45.578790952558315,-122.45330904744169
MLS Listing,,Single Family Residential,Portland,OR,97230,350000,3.0,1.5,Shalimar,2247.0,6969.0,1967.0,32.0,156.0,,Active,,,RMLS,18059308,N,Y,45.53774957085011,-122.47485752914989
MLS Listing,,Single Family Residential,Gresham,OR,97080,399000,3.0,1.0,"Gresham, Sandy, Troutdale, Corbett",715.0,270943.0,1957.0,32.0,558.0,,Active,,,RMLS,18453506,N,Y,45.487202511402984,-122.35676148859702
MLS Listing,,Single Family Residential,Gresham,OR,97030,394950,3.0,2.5,GRESHAM GOLF COURSE,1998.0,8712.0,1969.0,32.0,198.0,,Active,,,RMLS,18266846,N,Y,45.510404559286954,-122.40258614071304
MLS Listing,,Single Family Residential,Gresham,OR,97080,425000,3.0,2.0,"Gresham, Sandy, Troutdale, Corbett",2325.0,7840.0,1996.0,33.0,183.0,,Active,September-22-2018 01:00 PM,September-22-2018 04:00 PM,RMLS,18567285,N,Y,45.48029795605589,-122.4335007439441
MLS Listing,,Single Family Residential,Gresham,OR,97080,412500,4.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2124.0,10018.0,1986.0,33.0,194.0,,Active,,,RMLS,18356739,N,Y,45.499879709860785,-122.43867819013923
MLS Listing,,Single Family Residential,Gresham,OR,97080,399900,4.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2021.0,,2018.0,34.0,198.0,,Active,,,RMLS,18496459,N,Y,45.49769896289552,-122.3650100371045
MLS Listing,,Vacant Land,Gresham,OR,97080,1600000,,,"Gresham, Sandy, Troutdale, Corbett",,479595.0,,34.0,,,Active,,,RMLS,18033028,N,Y,45.47762112593886,-122.42533687406114
MLS Listing,,Single Family Residential,Gresham,OR,97080,384900,4.0,2.5,"Gresham, Sandy, Troutdale, Corbett",1833.0,,2018.0,34.0,210.0,,Active,,,RMLS,18057713,N,Y,45.4917756616888,-122.3716043383112
MLS Listing,,Single Family Residential,Gresham,OR,97080,399900,4.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2023.0,,2018.0,34.0,198.0,,Active,,,RMLS,18456842,N,Y,45.522631827188704,-122.33984097281129
MLS Listing,,Single Family Residential,Gresham,OR,97080,399900,4.0,2.5,"Gresham, Sandy, Troutdale, Corbett",1896.0,,2018.0,34.0,211.0,,Active,,,RMLS,18427590,N,Y,45.49585782576029,-122.36661497423971
MLS Listing,,Single Family Residential,Troutdale,OR,97060,330000,3.0,2.5,Sunrise,1356.0,4791.0,2000.0,35.0,243.0,,Active,,,RMLS,18175313,N,Y,45.546149530918335,-122.36582576908165
MLS Listing,,Single Family Residential,Gresham,OR,97080,419900,3.0,2.0,"Gresham, Sandy, Troutdale, Corbett",1640.0,5227.0,2016.0,35.0,256.0,25.0,Active,,,RMLS,18233983,N,Y,45.49851812358251,-122.44350377641749
MLS Listing,,Single Family Residential,Gresham,OR,97080,305000,3.0,2.0,"Gresham, Sandy, Troutdale, Corbett",1531.0,9583.0,1979.0,35.0,199.0,,Active,,,RMLS,18512814,N,Y,45.4863206113209,-122.4538272886791
MLS Listing,,Single Family Residential,Gresham,OR,97030,369900,3.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2056.0,8276.0,1973.0,35.0,180.0,,Active,,,RMLS,18496891,N,Y,45.512399862426854,-122.40235663757315
MLS Listing,,Single Family Residential,Gresham,OR,97030,374900,4.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2367.0,10018.0,1980.0,35.0,158.0,,Active,,,RMLS,18134642,N,Y,45.51804841011848,-122.3789365898815
MLS Listing,,Condo/Co-op,Gresham,OR,97080,160000,2.0,1.0,"Gresham, Sandy, Troutdale, Corbett",801.0,,1974.0,35.0,200.0,290.0,Active,,,RMLS,18533834,N,Y,45.52812238233406,-122.37242661766594
MLS Listing,,Single Family Residential,Gresham,OR,97030,279000,4.0,1.0,"Gresham, Sandy, Troutdale, Corbett",1180.0,8276.0,1967.0,35.0,236.0,,Active,,,RMLS,18436956,N,Y,45.51341851311217,-122.43216758688783
MLS Listing,,Single Family Residential,Gresham,OR,97080,615000,3.0,3.5,WALTERS HILL,3516.0,13939.0,1994.0,35.0,175.0,,Active,,,RMLS,18598221,N,Y,45.48178613914617,-122.44318036085383
MLS Listing,,Single Family Residential,Gresham,OR,97080,299999,4.0,2.0,Kelly Creek,1876.0,10018.0,1975.0,35.0,160.0,,Active,,,RMLS,18317836,N,Y,45.496378088999776,-122.35961071100023
MLS Listing,,Single Family Residential,Portland,OR,97230,374500,4.0,2.0,Beaver AC,2011.0,10018.0,1973.0,36.0,186.0,,Active,,,RMLS,18093470,N,Y,45.532061675716875,-122.48551762428312
MLS Listing,,Single Family Residential,Gresham,OR,97030,367000,3.0,2.5,Tessa Court,1673.0,5227.0,2001.0,37.0,219.0,,Active,,,RMLS,18541238,N,Y,45.52730573801118,-122.37436496198882
MLS Listing,,Single Family Residential,Gresham,OR,97080,699934,4.0,3.5,"Gresham, Sandy, Troutdale, Corbett",2672.0,57499.0,2018.0,37.0,262.0,,Active,September-22-2018 12:00 PM,September-22-2018 05:00 PM,RMLS,18344814,N,Y,45.50209667563264,-122.33625032436737
MLS Listing,,Single Family Residential,Gresham,OR,97030,324900,4.0,2.0,"Gresham, Sandy, Troutdale, Corbett",1984.0,6969.0,1978.0,37.0,164.0,,Active,,,RMLS,18645794,N,Y,45.503764903439865,-122.45977299656013
MLS Listing,,Vacant Land,Gresham,OR,97030,139000,,,"Gresham, Sandy, Troutdale, Corbett",,,,39.0,,8.0,Active,,,RMLS,18453582,N,Y,45.5057579059797,-122.4224711940203
MLS Listing,,Vacant Land,Gresham,OR,97030,139000,,,"Gresham, Sandy, Troutdale, Corbett",,,,39.0,,8.0,Active,,,RMLS,18336345,N,Y,45.51885193692385,-122.41117506307616
MLS Listing,,Vacant Land,Gresham,OR,97030,149000,,,"Gresham, Sandy, Troutdale, Corbett",,,,39.0,,8.0,Active,,,RMLS,18325175,N,Y,45.527028427064906,-122.4029985729351
MLS Listing,,Single Family Residential,Gresham,OR,97030,399000,3.0,2.5,"Gresham, Sandy, Troutdale, Corbett",1636.0,,2018.0,39.0,244.0,8.0,Active,,,RMLS,18690557,N,Y,45.5016928433835,-122.4282041566165
MLS Listing,,Single Family Residential,Gresham,OR,97030,369900,4.0,2.5,"Gresham, Sandy, Troutdale, Corbett",1941.0,7840.0,1989.0,39.0,191.0,,Active,,,RMLS,18336885,N,Y,45.515613506314,-122.43105379368602
MLS Listing,,Single Family Residential,Portland,OR,97230,339997,3.0,2.5,Portland Northeast,1714.0,2613.0,2015.0,39.0,198.0,,Active,,,RMLS,18099510,N,Y,45.53801005805666,-122.46430514194334
MLS Listing,,Single Family Residential,Gresham,OR,97080,671500,4.0,2.5,Hilltop View Estates at Persim,2453.0,10018.0,2018.0,39.0,274.0,,Active,,,RMLS,18070961,N,Y,45.4958811076002,-122.4273987923998
MLS Listing,,Single Family Residential,Portland,OR,97230,359900,3.0,2.0,Portland Northeast,2108.0,17859.0,1966.0,40.0,171.0,,Active,,,RMLS,18325277,N,Y,45.55182063500016,-122.47557656499984
MLS Listing,,Single Family Residential,Gresham,OR,97080,501400,4.0,3.0,Homestead @ Brookside,2801.0,,2018.0,40.0,179.0,,Active,,,RMLS,18545517,N,Y,45.45122005291048,-122.47847994708951
MLS Listing,,Single Family Residential,Gresham,OR,97080,665500,4.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2453.0,10018.0,2018.0,40.0,271.0,,Active,,,RMLS,18089153,N,Y,45.480903031461835,-122.40578496853816
MLS Listing,,Single Family Residential,Gresham,OR,97080,410000,5.0,3.0,WOODRIDGE ESTATES,2143.0,6098.0,1999.0,40.0,191.0,,Active,,,RMLS,18204115,N,Y,45.470105747983695,-122.43002535201632
MLS Listing,,Condo/Co-op,Gresham,OR,97030,314950,2.0,2.0,"Gresham, Sandy, Troutdale, Corbett",1376.0,,2009.0,40.0,229.0,367.0,Active,,,RMLS,18309169,N,Y,45.51424350120092,-122.44031599879906
MLS Listing,,Single Family Residential,Gresham,OR,97030,369950,4.0,3.0,Camelot,2488.0,6969.0,1975.0,40.0,149.0,,Active,,,RMLS,18317858,N,Y,45.48300044649973,-122.47146355350029
MLS Listing,,Condo/Co-op,Gresham,OR,97030,214000,3.0,1.5,"Gresham, Sandy, Troutdale, Corbett",1400.0,,1969.0,41.0,153.0,439.0,Active,,,RMLS,18613906,N,Y,45.533194280405304,-122.3934186195947
MLS Listing,,Single Family Residential,Gresham,OR,97080,649900,4.0,2.5,CEDAR LAKE,3671.0,13068.0,2002.0,41.0,177.0,29.0,Active,,,RMLS,18472667,N,Y,45.49063039441874,-122.40512590558127
MLS Listing,,Single Family Residential,Gresham,OR,97030,369000,3.0,2.0,CINNAMON RIDGE,1699.0,8712.0,1979.0,41.0,217.0,,Active,,,RMLS,18244644,N,Y,45.5429660361989,-122.3987741638011
MLS Listing,,Single Family Residential,Gresham,OR,97080,464000,4.0,3.0,"Gresham, Sandy, Troutdale, Corbett",2523.0,6969.0,2004.0,42.0,184.0,,Active,September-23-2018 12:00 PM,September-23-2018 02:00 PM,RMLS,18041807,N,Y,45.49300073048423,-122.38887486951577
MLS Listing,,Vacant Land,Gresham,OR,97030,129000,,,"Gresham, Sandy, Troutdale, Corbett",,,,42.0,,8.0,Active,,,RMLS,18263719,N,Y,45.51123477113268,-122.41792122886731
MLS Listing,,Single Family Residential,Portland,OR,97230,299999,3.0,1.0,Portland Southeast,1280.0,10454.0,1945.0,43.0,234.0,,Active,,,RMLS,18301738,N,Y,45.54465459114078,-122.47259740885923
MLS Listing,,Single Family Residential,Gresham,OR,97080,485000,4.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2788.0,13939.0,1996.0,43.0,174.0,29.0,Active,,,RMLS,18093170,N,Y,45.472659210231434,-122.41860018976858
MLS Listing,,Single Family Residential,Gresham,OR,97080,399900,4.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2068.0,6969.0,1996.0,43.0,193.0,,Active,,,RMLS,18280111,N,Y,45.48287189592827,-122.45144760407173
MLS Listing,,Single Family Residential,Gresham,OR,97080,329900,3.0,2.0,Childrens World,1396.0,6969.0,1978.0,43.0,236.0,,Active,September-23-2018 01:00 PM,September-23-2018 03:00 PM,RMLS,18159488,N,Y,45.471887761235585,-122.43507633876442
MLS Listing,,Townhouse,Gresham,OR,97030,258800,2.0,2.5,"Gresham, Sandy, Troutdale, Corbett",1404.0,1742.0,2005.0,44.0,184.0,139.0,Active,,,RMLS,18568137,N,Y,45.54092730203506,-122.41777499796494
MLS Listing,,Single Family Residential,Gresham,OR,97080,699000,4.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2496.0,191664.0,1966.0,44.0,280.0,,Active,,,RMLS,18134316,N,Y,45.47238104347058,-122.38812875652943
MLS Listing,,Single Family Residential,Gresham,OR,97080,355000,3.0,2.0,"Gresham, Sandy, Troutdale, Corbett",1585.0,9147.0,1979.0,45.0,224.0,,Active,,,RMLS,18694318,N,Y,45.50240150606845,-122.42989669393154
MLS Listing,,Single Family Residential,Gresham,OR,97080,479500,3.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2851.0,6969.0,2000.0,45.0,168.0,,Active,,,RMLS,18599599,N,Y,45.499323663083906,-122.36940923691608
MLS Listing,,Single Family Residential,Portland,OR,97230,339900,3.0,2.5,Portland Northeast,2040.0,7405.0,1969.0,45.0,167.0,,Active,,,RMLS,18015901,N,Y,45.53074687036031,-122.47947982963969
MLS Listing,,Single Family Residential,Gresham,OR,97030,359000,3.0,3.0,"Gresham, Sandy, Troutdale, Corbett",2632.0,7405.0,1966.0,46.0,136.0,,Active,,,RMLS,18381702,N,Y,45.517228688180076,-122.45728981181992
MLS Listing,,Single Family Residential,Gresham,OR,97080,449900,5.0,2.5,Willow Hills,2771.0,6098.0,2003.0,48.0,162.0,,Active,,,RMLS,18206648,N,Y,45.49221472820253,-122.43103787179746
MLS Listing,,Single Family Residential,Portland,OR,97230,234900,3.0,1.5,WILKES EAST,1270.0,6969.0,1966.0,48.0,185.0,,Active,,,RMLS,18495729,N,Y,45.53339095878987,-122.47743274121012
MLS Listing,,Single Family Residential,Gresham,OR,97030,339947,3.0,2.5,"Gresham, Sandy, Troutdale, Corbett",1900.0,7405.0,1978.0,49.0,179.0,,Active,,,RMLS,18036959,N,Y,45.52945256933068,-122.42746903066933
MLS Listing,,Single Family Residential,Gresham,OR,97080,584500,4.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2680.0,23958.0,1999.0,49.0,218.0,67.0,Active,,,RMLS,18660138,N,Y,45.47626603231194,-122.42492166768805
MLS Listing,,Single Family Residential,Portland,OR,97233,334900,4.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2044.0,2613.0,2007.0,49.0,164.0,,Active,,,RMLS,18517652,N,Y,45.55708005518818,-122.43065634481182
MLS Listing,,Single Family Residential,Gresham,OR,97080,719000,4.0,3.5,"Gresham, Sandy, Troutdale, Corbett",4200.0,84506.0,2007.0,49.0,171.0,,Active,,,RMLS,18692551,N,Y,45.51402093802624,-122.34823716197377
MLS Listing,,Single Family Residential,Gresham,OR,97080,410000,4.0,3.0,"Gresham, Sandy, Troutdale, Corbett",2016.0,7840.0,1977.0,49.0,203.0,,Active,,,RMLS,18246067,N,Y,45.48746846825851,-122.42103983174147
MLS Listing,,Single Family Residential,Portland,OR,97230,334999,4.0,2.0,Sleepy Hollow,2055.0,7840.0,1968.0,49.0,163.0,,Active,September-22-2018 12:00 PM,September-22-2018 02:00 PM,RMLS,18408839,N,Y,45.52950896936007,-122.45653613063993
MLS Listing,,Townhouse,Gresham,OR,97030,274900,3.0,3.5,IRONCREST ESTATES,1515.0,871.0,2007.0,50.0,181.0,223.0,Active,,,RMLS,18566970,N,Y,45.508314427258604,-122.41152707274138
MLS Listing,,Single Family Residential,Portland,OR,97236,289950,3.0,2.0,Portland Southeast,1370.0,13939.0,1978.0,50.0,212.0,,Active,,,RMLS,18093346,N,Y,45.51743839204432,-122.45603210795569
MLS Listing,,Single Family Residential,Gresham,OR,97080,414950,3.0,3.0,Darling Park,2789.0,10018.0,1978.0,50.0,149.0,,Active,September-23-2018 01:00 PM,September-23-2018 04:00 PM,RMLS,18442765,N,Y,45.48662291994654,-122.41455168005346
MLS Listing,,Townhouse,Gresham,OR,97030,282000,3.0,3.5,"Gresham, Sandy, Troutdale, Corbett",1568.0,1306.0,2006.0,50.0,180.0,232.0,Active,,,RMLS,18392216,N,Y,45.53358601743829,-122.4185560825617
MLS Listing,,Single Family Residential,Portland,OR,97230,335000,3.0,1.5,North Gresham,1612.0,6969.0,1960.0,51.0,208.0,,Active,,,RMLS,18160286,N,Y,45.521172671383084,-122.47803412861691
MLS Listing,,Single Family Residential,Portland,OR,97230,349999,3.0,2.5,"Gresham, Sandy, Troutdale, Corbett",1830.0,2613.0,2015.0,51.0,191.0,,Active,,,RMLS,18678932,N,Y,45.53653180017732,-122.46659849982267
MLS Listing,,Single Family Residential,Portland,OR,97230,325000,3.0,2.0,GLENDOVEER ACRES,1305.0,8712.0,1982.0,52.0,249.0,,Active,,,RMLS,18168478,N,Y,45.55823780961481,-122.47148189038519
MLS Listing,,Single Family Residential,Gresham,OR,97030,279900,2.0,1.0,Historic Downtown Gresham,884.0,4791.0,1913.0,52.0,317.0,,Active,,,RMLS,18095178,N,Y,45.49057657500155,-122.43446232499846
MLS Listing,,Single Family Residential,Gresham,OR,97030,339500,3.0,2.0,"Gresham, Sandy, Troutdale, Corbett",1443.0,9147.0,1970.0,52.0,235.0,,Active,,,RMLS,18465074,N,Y,45.5224328148335,-122.4245081851665
MLS Listing,,Single Family Residential,Gresham,OR,97080,450000,4.0,3.5,GRESHAM - SOUTHWEST,3751.0,15245.0,2007.0,55.0,120.0,,Active,,,RMLS,18027309,N,Y,45.48625412854718,-122.47128747145281
MLS Listing,,Single Family Residential,Gresham,OR,97080,599950,4.0,3.5,Cedar Lake,3584.0,15245.0,1998.0,55.0,167.0,29.0,Active,,,RMLS,18516475,N,Y,45.49170773737388,-122.40559896262613
MLS Listing,,Single Family Residential,Fairview,OR,97024,363000,3.0,2.5,"Gresham, Sandy, Troutdale, Corbett",1562.0,4356.0,1999.0,55.0,232.0,17.0,Active,,,RMLS,18229939,N,Y,45.530980394456535,-122.43157490554347
MLS Listing,,Single Family Residential,Gresham,OR,97080,369000,4.0,3.0,"Gresham, Sandy, Troutdale, Corbett",2056.0,10454.0,1970.0,55.0,179.0,,Active,,,RMLS,18358291,N,Y,45.53691662067862,-122.35494257932139
MLS Listing,,Vacant Land,Gresham,OR,97030,139000,,,Lot 8 Paul Allison,,,,55.0,,8.0,Active,,,RMLS,18217996,N,Y,45.501941292072765,-122.42674970792723
MLS Listing,,Single Family Residential,Portland,OR,97230,359900,3.0,2.5,"Gresham, Sandy, Troutdale, Corbett",1867.0,7405.0,1979.0,55.0,193.0,,Active,,,RMLS,18472020,N,Y,45.546625233452566,-122.44316536654743
MLS Listing,,Single Family Residential,Portland,OR,97233,314500,3.0,1.5,"Gresham, Sandy, Troutdale, Corbett",1368.0,7840.0,1968.0,56.0,230.0,,Active,,,RMLS,18238687,N,Y,45.5204114914277,-122.4576200085723
MLS Listing,,Single Family Residential,Gresham,OR,97080,348000,3.0,2.5,"Gresham, Sandy, Troutdale, Corbett",1635.0,3484.0,2004.0,56.0,213.0,39.0,Active,,,RMLS,18133538,N,Y,45.51052130984604,-122.41648509015394
MLS Listing,,Single Family Residential,Fairview,OR,97024,330000,3.0,2.0,"Gresham, Sandy, Troutdale, Corbett",2808.0,23522.0,1959.0,57.0,118.0,,Active,,,RMLS,18233028,N,Y,45.537088790777034,-122.45696020922296
MLS Listing,,Single Family Residential,Gresham,OR,97080,387000,4.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2426.0,4791.0,2002.0,57.0,160.0,12.0,Active,,,RMLS,18498791,N,Y,45.49082400298309,-122.37422059701692
MLS Listing,,Single Family Residential,Portland,OR,97230,289900,3.0,2.5,Portland Northeast,2455.0,7840.0,1970.0,57.0,118.0,,Active,,,RMLS,18443615,N,Y,45.525508466996975,-122.49672733300302
MLS Listing,,Single Family Residential,Portland,OR,97233,314999,4.0,2.0,Braecroft,1361.0,6969.0,1960.0,57.0,231.0,,Active,,,RMLS,18424959,N,Y,45.51775884420646,-122.48633965579354
MLS Listing,,Single Family Residential,Gresham,OR,97030,329000,3.0,2.0,"Gresham, Sandy, Troutdale, Corbett",1440.0,7405.0,1969.0,61.0,228.0,,Active,,,RMLS,18044985,N,Y,45.52079874149081,-122.4045896585092
MLS Listing,,Single Family Residential,Gresham,OR,97080,599900,3.0,3.5,Persimmon 05,3469.0,9583.0,2005.0,62.0,173.0,67.0,Active,,,RMLS,18296852,N,Y,45.50313213692136,-122.39124526307864
MLS Listing,,Single Family Residential,Gresham,OR,97080,749900,3.0,3.5,COUNTRY CLUB ESTATES,3890.0,16117.0,2007.0,62.0,193.0,53.0,Active,,,RMLS,18243927,N,Y,45.50552052928408,-122.39717377071592
MLS Listing,,Single Family Residential,Gresham,OR,97080,625000,4.0,3.0,"Gresham, Sandy, Troutdale, Corbett",2970.0,10018.0,2018.0,63.0,210.0,,Active,,,RMLS,18309208,N,Y,45.478087556619684,-122.40819544338031
MLS Listing,,Vacant Land,Gresham,OR,97080,359900,,,"Gresham, Sandy, Troutdale, Corbett",,168577.0,,63.0,,,Active,,,RMLS,18008251,N,Y,45.46205830812759,-122.37917869187241
MLS Listing,,Condo/Co-op,Portland,OR,97233,290000,4.0,3.0,Portland Southeast,1535.0,,2012.0,64.0,189.0,125.0,Active,September-22-2018 12:00 PM,September-22-2018 02:00 PM,RMLS,18215962,N,Y,45.50939045210606,-122.49392994789395
MLS Listing,,Single Family Residential,Gresham,OR,97080,448500,4.0,3.5,"Gresham, Sandy, Troutdale, Corbett",2831.0,10018.0,1986.0,64.0,158.0,,Active,,,RMLS,18204093,N,Y,45.49857198981778,-122.44566641018221
MLS Listing,,Single Family Residential,Damascus,OR,97089,6188000,3.0,4.5,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",10357.0,223462.0,1999.0,64.0,597.0,,Active,,,RMLS,18280262,N,Y,45.46444695999971,-122.41324914000029
MLS Listing,,Single Family Residential,Gresham,OR,97080,514900,4.0,2.5,DAWNCREST,3238.0,12196.0,1993.0,64.0,159.0,,Active,September-22-2018 11:00 AM,September-22-2018 02:00 PM,RMLS,18149801,N,Y,45.4682468716631,-122.4425554283369
MLS Listing,,Single Family Residential,Gresham,OR,97030,799950,3.0,3.0,"Gresham, Sandy, Troutdale, Corbett",3722.0,123710.0,1920.0,65.0,215.0,,Active,,,RMLS,18067769,N,Y,45.50897192715162,-122.44488977284837
MLS Listing,,Single Family Residential,Gresham,OR,97080,490000,3.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2387.0,,2018.0,65.0,205.0,,Active,,,RMLS,18220910,N,Y,45.504659152418675,-122.42784134758134
MLS Listing,,Single Family Residential,Gresham,OR,97080,480000,3.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2406.0,,2018.0,65.0,200.0,,Active,,,RMLS,18370645,N,Y,45.48400203340142,-122.4484984665986
MLS Listing,,Single Family Residential,Gresham,OR,97080,485000,4.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2237.0,,2018.0,65.0,217.0,,Active,,,RMLS,18161028,N,Y,45.48380589265924,-122.44869460734077
MLS Listing,,Single Family Residential,Gresham,OR,97080,495000,3.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2580.0,,2018.0,65.0,192.0,,Active,,,RMLS,18043776,N,Y,45.5154216231587,-122.41707887684132
MLS Listing,,Single Family Residential,Gresham,OR,97080,495000,3.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2580.0,,2018.0,65.0,192.0,,Active,,,RMLS,18007267,N,Y,45.49901523647852,-122.43348526352149
MLS Listing,,Single Family Residential,Gresham,OR,97080,480000,3.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2396.0,,2018.0,65.0,200.0,,Active,,,RMLS,18334430,N,Y,45.48533470539209,-122.44716579460791
MLS Listing,,Single Family Residential,Gresham,OR,97080,490000,4.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2577.0,,2018.0,65.0,190.0,,Active,,,RMLS,18639725,N,Y,45.4612160446004,-122.47128445539961
MLS Listing,,Single Family Residential,Gresham,OR,97080,490000,3.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2387.0,,2018.0,65.0,205.0,,Active,,,RMLS,18476873,N,Y,45.49194887305931,-122.4405516269407
MLS Listing,,Single Family Residential,Gresham,OR,97080,485000,3.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2430.0,,2018.0,65.0,200.0,,Active,,,RMLS,18620161,N,Y,45.48679672528017,-122.44570377471983
MLS Listing,,Single Family Residential,Gresham,OR,97080,495000,3.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2580.0,,2018.0,65.0,192.0,,Active,,,RMLS,18280624,N,Y,45.48022677796207,-122.45227372203794
MLS Listing,,Single Family Residential,Gresham,OR,97080,490000,3.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2387.0,,2018.0,65.0,205.0,,Active,,,RMLS,18439556,N,Y,45.47116698766916,-122.46133351233085
MLS Listing,,Single Family Residential,Gresham,OR,97080,485000,3.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2430.0,,2018.0,65.0,200.0,,Active,,,RMLS,18186450,N,Y,45.47044530288875,-122.45598169711126
MLS Listing,,Single Family Residential,Gresham,OR,97080,490000,3.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2577.0,,2018.0,65.0,190.0,,Active,,,RMLS,18359555,N,Y,45.497911696409844,-122.43458880359017
MLS Listing,,Single Family Residential,Gresham,OR,97080,485000,3.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2430.0,,2018.0,65.0,200.0,,Active,,,RMLS,18695406,N,Y,45.494330758676895,-122.43816974132311
MLS Listing,,Single Family Residential,Gresham,OR,97080,895000,4.0,3.0,"Gresham, Sandy, Troutdale, Corbett",3505.0,623779.0,1999.0,65.0,255.0,,Active,,,RMLS,18548649,N,Y,45.505646783352546,-122.30734321664744
MLS Listing,,Single Family Residential,Portland,OR,97233,265000,3.0,1.0,Portland Southeast,1008.0,6534.0,1962.0,66.0,263.0,,Active,,,RMLS,18511467,N,Y,45.54846084769046,-122.44468605230954
MLS Listing,,Single Family Residential,Gresham,OR,97030,349000,6.0,3.0,"Gresham, Sandy, Troutdale, Corbett",4310.0,12196.0,1959.0,67.0,81.0,,Active,,,RMLS,18565669,N,Y,45.5008881730827,-122.43593692691731
MLS Listing,,Single Family Residential,Gresham,OR,97080,399500,3.0,2.0,"Gresham, Sandy, Troutdale, Corbett",1702.0,9583.0,1975.0,68.0,235.0,,Active,,,RMLS,18253862,N,Y,45.50456060158946,-122.42095859841054
MLS Listing,,Vacant Land,Gresham,OR,97030,99900,,,"Gresham, Sandy, Troutdale, Corbett",,6098.0,,68.0,,,Active,,,RMLS,18655342,N,Y,45.53296331930148,-122.41973638069852
MLS Listing,,Vacant Land,Gresham,OR,97030,99990,,,"Gresham, Sandy, Troutdale, Corbett",,6098.0,,68.0,,,Active,,,RMLS,18214645,N,Y,45.55465822469355,-122.39790677530645
MLS Listing,,Single Family Residential,Gresham,OR,97030,414900,3.0,2.0,"Gresham, Sandy, Troutdale, Corbett",2111.0,16117.0,1963.0,68.0,197.0,,Active,,,RMLS,18557124,N,Y,45.52194973508899,-122.43030936491101
MLS Listing,,Single Family Residential,Gresham,OR,97030,399000,3.0,2.5,"Gresham, Sandy, Troutdale, Corbett",1636.0,,2018.0,68.0,244.0,2.0,Active,,,RMLS,18410737,N,Y,45.523260312857175,-122.40663668714282
MLS Listing,,Single Family Residential,Fairview,OR,97024,454950,4.0,3.0,"Gresham, Sandy, Troutdale, Corbett",3000.0,10018.0,1965.0,69.0,152.0,,Active,,,RMLS,18364307,N,Y,45.54736919352362,-122.44387780647637
MLS Listing,,Single Family Residential,Portland,OR,97230,329900,3.0,2.0,North Gresham,1602.0,8712.0,1976.0,69.0,206.0,,Active,,,RMLS,18356003,N,Y,45.54778005793345,-122.44910614206655
MLS Listing,,Single Family Residential,Gresham,OR,97080,479900,4.0,3.0,"Gresham, Sandy, Troutdale, Corbett",2582.0,6534.0,2016.0,69.0,186.0,43.0,Active,,,RMLS,18175562,N,Y,45.47720981801163,-122.42850858198835
MLS Listing,,Single Family Residential,Gresham,OR,97080,619000,3.0,2.5,"Gresham, Sandy, Troutdale, Corbett",3543.0,20037.0,1996.0,70.0,175.0,67.0,Active,,,RMLS,18078162,N,Y,45.47596959653959,-122.42322110346043
MLS Listing,,Single Family Residential,Gresham,OR,97080,299900,3.0,2.0,"Gresham, Sandy, Troutdale, Corbett",1375.0,6098.0,1947.0,71.0,218.0,,Active,,,RMLS,18341867,N,Y,45.52181602881057,-122.39728337118943
MLS Listing,,Townhouse,Gresham,OR,97080,279000,3.0,2.5,Binford Ridge,1595.0,3484.0,2004.0,73.0,175.0,39.0,Active,,,RMLS,18330220,N,Y,45.51252743265888,-122.41540416734112
